IoU,CORR,SAM,SPEAR,model
0.4364,0.7883618770918808,0.20987318432439234,0.01177089577089577,gpt2-md
0.3162,0.7198250169822591,0.24922885065886088,-0.001711897711897712,gpt2-md
0.4096,0.8701156402837611,0.1638611065284888,0.028927288927288932,gpt2-md
0.4201,0.8439018339631109,0.17989797215016864,0.01994085194085194,gpt2-md
0.4024,0.8178506870472854,0.19547486697067587,0.06465638865638867,gpt2-md
0.3477,0.6697279512771868,0.26917233913061384,0.08291149091149091,gpt2-md
0.2661,0.5452888680884962,0.3142517126934606,0.05424135024135024,gpt2-md
0.2936,0.5028669984522283,0.3315175824225957,0.014845874845874846,gpt2-md
0.3634,0.6006685924192638,0.2952666480071542,-0.10024184824184824,gpt2-md
0.314,0.5974978284459963,0.2989942272913031,0.010937734937734938,gpt2-md
0.4235,0.8266019841675064,0.19044188652880265,0.0035638235638235636,gpt2-md
0.3958,0.8563652807579173,0.1725126205327064,0.03804557004557005,gpt2-md
0.3749,0.7371902724578078,0.23562878603640636,-0.01427756627756628,gpt2-md
0.3496,0.5834879038629458,0.29958496611488034,0.014624102624102625,gpt2-md
0.1919,0.20554756192023985,0.4299609496405245,-0.006510882510882512,gpt2-md
0.3697,0.723396628345422,0.2427869720537095,0.032896940896940896,gpt2-md
0.4033,0.5684596185014497,0.3044125138686863,0.06821357621357621,gpt2-md
0.3162,0.6187435608771552,0.2963171396554725,-0.02671286671286672,gpt2-md
0.228,0.32088909847705105,0.39589880668360067,0.05433654633654634,gpt2-md
0.4226,0.7531358596558714,0.22845925726584704,0.0044249684249684255,gpt2-md
0.426,0.7149872870880646,0.24519213645681703,-0.049266733266733274,gpt2-md
0.381,0.7673322152111076,0.22100245566389054,0.010934362934362936,gpt2-md
0.4192,0.6985380844248933,0.2546103890254319,-0.06032548832548833,gpt2-md
0.4159,0.8528077281037059,0.17503286248095062,0.007695859695859696,gpt2-md
0.4085,0.8420824302253427,0.18071431193432683,-0.017144165144165148,gpt2-md
0.2458,0.26528945631127654,0.41039584851794536,-0.07676815676815678,gpt2-md
0.3187,0.6566429066944982,0.27161381166159165,0.023685047685047686,gpt2-md
0.3159,0.5164033420167505,0.32532362564135736,-0.031310047310047315,gpt2-md
0.1961,0.26777978381924283,0.413069712207414,0.0017712857712857712,gpt2-md
0.3365,0.6227832778195924,0.29248681534009285,0.14324703524703525,gpt2-md
0.3808,0.5671731438789722,0.30839271816900665,0.12913352113352114,gpt2-md
0.4322,0.8617314874134018,0.16902983999037424,0.00024207624207624209,gpt2-md
0.3339,0.2716625408272252,0.4023582129781858,0.05574695574695576,gpt2-md
0.4244,0.8204342741277825,0.19361812372488765,-0.07676545676545676,gpt2-md
0.2104,0.38395889220725393,0.37801785358430734,0.04431470031470032,gpt2-md
0.3272,0.7068600756523059,0.2506355255393518,0.05038169038169039,gpt2-md
0.4422,0.8304564504570815,0.1870244966223016,-0.06455164055164056,gpt2-md
0.3105,0.6194548403405455,0.29094917368553297,-0.01980625980625981,gpt2-md
0.409,0.835938947575166,0.1846977473708446,-0.02645628245628246,gpt2-md
0.3926,0.7916160675854329,0.20967343227259758,0.025914001914001915,gpt2-md
0.4171,0.7570627732196246,0.22621704302522166,-0.08462121662121663,gpt2-md
0.44,0.7690798506450428,0.21960684326907465,-0.1401927561927562,gpt2-md
0.3996,0.8162590635469424,0.1959865206377866,0.011004143004143005,gpt2-md
0.3026,0.2824030100271699,0.4044911626056579,-0.013753741753741756,gpt2-md
0.3903,0.5295053597791811,0.32329547363989747,-0.03637359637359637,gpt2-md
0.4092,0.7938592367760248,0.20685131063185647,-0.04578095778095779,gpt2-md
0.2999,0.5502430513123658,0.3120875283085514,-0.10450654450654452,gpt2-md
0.2331,0.2588558189096725,0.4140391458514858,-0.008862332862332864,gpt2-md
0.2724,0.5710893342927318,0.3078806977192581,0.020193788193788195,gpt2-md
0.4099,0.7991456961695177,0.20439312757383565,0.20800552000552,gpt2-md
0.3327,0.5635466004143403,0.3091725085915175,-0.08696677496677498,gpt2-md
0.4165,0.7660583847329702,0.2222256417828646,0.043866847866847865,gpt2-md
0.3625,0.714627271927094,0.24614936590929257,-0.026412446412446416,gpt2-md
0.4271,0.812736756698515,0.19759616655314208,-0.056724440724440724,gpt2-md
0.4065,0.8760553545054617,0.16058601542713624,0.103990831990832,gpt2-md
0.3996,0.7223033779511847,0.2436312672761273,0.11853219453219453,gpt2-md
0.2878,0.5382769064627629,0.31756366721598894,-0.023164439164439166,gpt2-md
0.4245,0.7371419554537643,0.23492833162990384,0.08372360372360374,gpt2-md
0.3623,0.6775559038835136,0.26268521408436735,0.07073509073509074,gpt2-md
0.3686,0.5221610373069682,0.3239835863789499,0.05428434628434628,gpt2-md
0.4043,0.7278446070942042,0.24043854806976633,0.009629409629409629,gpt2-md
0.4036,0.8413137797858034,0.18177460134586765,-0.03471765471765472,gpt2-md
0.4084,0.8572056692625131,0.17264851659309427,0.013009081009081009,gpt2-md
0.4049,0.8119058901413598,0.19856258653700923,-0.06536075336075337,gpt2-md
0.3451,0.736335038025816,0.23705280603570605,-0.013562029562029563,gpt2-md
0.407,0.8125073737505668,0.1973643587196282,0.004901332901332901,gpt2-md
0.4194,0.7735277373267293,0.21636656997343054,0.04594824994824995,gpt2-md
0.341,0.7213132051994906,0.24326051505026797,0.0041264561264561265,gpt2-md
0.2482,0.4164091094000545,0.36414333891634737,0.023036639036639037,gpt2-md
0.4178,0.8609014464563339,0.16976578373746723,0.09196667596667597,gpt2-md
0.4174,0.7438741772209082,0.2315367067872429,-0.016784176784176784,gpt2-md
0.3947,0.8154172401629103,0.1964980666297073,0.06931866931866933,gpt2-md
0.2413,0.32821759379000576,0.39500063142047154,-0.021879129879129877,gpt2-md
0.4337,0.8498757566585271,0.176388416821022,-0.029880353880353885,gpt2-md
0.4318,0.6845440745295819,0.25799614524716014,0.06353821553821554,gpt2-md
0.3917,0.5326432424091512,0.3187572033611582,0.07598569598569599,gpt2-md
0.3735,0.6864647672125866,0.25950610535492113,0.028449544449544447,gpt2-md
0.3906,0.8279792010601068,0.19022727471629639,-0.07821640221640223,gpt2-md
0.4167,0.8657033214564535,0.1672139448734685,-0.032684336684336686,gpt2-md
0.3123,0.5647609868567693,0.30843144094568054,-0.02678900678900679,gpt2-md
0.352,0.7065685631205691,0.25158007487381406,0.02810980010980011,gpt2-md
0.4234,0.8033517641222312,0.20282386044958378,0.002682314682314683,gpt2-md
0.3679,0.5058121982402605,0.3308383164290903,-0.05336700536700537,gpt2-md
0.4223,0.6635080614922138,0.26694887468660494,0.03910709110709111,gpt2-md
0.3087,0.554962952158944,0.31443826927590107,0.008435852435852436,gpt2-md
0.411,0.8632639604076187,0.16874472862842257,-0.06476263676263676,gpt2-md
0.3921,0.8459848660073568,0.1788892862384071,-0.008721824721824723,gpt2-md
0.3858,0.7171534394310455,0.24608426559437693,-0.04447439647439647,gpt2-md
0.2508,0.4998753202098612,0.3349857128782095,-0.00601961401961402,gpt2-md
0.3874,0.8273695564442173,0.18947738998349412,-0.020665064665064667,gpt2-md
0.3198,0.7043474354338806,0.2531669804828375,0.07155357555357555,gpt2-md
0.3505,0.40508670486802467,0.359495061507824,-0.03360935760935761,gpt2-md
0.3243,0.5535424255023773,0.3117984777418826,0.049502893502893504,gpt2-md
0.3492,0.6764932459637545,0.2641053332822856,0.10731971931971933,gpt2-md
0.3892,0.7323461445615604,0.23791566467590938,0.051065367065367066,gpt2-md
0.2047,0.27891454673144644,0.39884481715797965,-0.05052500652500653,gpt2-md
0.4294,0.8491162538021025,0.1771634810124461,-0.04730410730410731,gpt2-md
0.3325,0.6828228066579949,0.2676888023653219,0.11966194766194765,gpt2-md
0.3378,0.6997195608224066,0.2522360153321182,-0.018021966021966023,gpt2-md
0.4072,0.8309685365101693,0.18787028865973449,0.03502203502203502,gpt2-md
0.5375,0.7808664033256274,0.2162877101634763,0.1264246384246384,gpt2-md
0.3865,0.7853528450893122,0.2117706473829499,0.12814084414084415,gpt2-md
0.3625,0.6284969393828083,0.2819229645055473,0.06360805560805562,gpt2-md
0.4306,0.8138067189158176,0.19705678013202885,-0.01473240273240273,gpt2-md
0.3741,0.5081060488632384,0.3267760767046893,0.06816422016422016,gpt2-md
0.4299,0.8310253953220219,0.18855621843587672,-0.009587505587505587,gpt2-md
0.3954,0.8329810059741427,0.18632129230032363,0.03056916656916657,gpt2-md
0.2201,0.3503081778193209,0.38300170228937286,0.09268545268545268,gpt2-md
0.3962,0.8069861965720209,0.2011623297348624,0.014600918600918602,gpt2-md
0.3374,0.7236749374282303,0.24376364709099996,-0.08807255207255207,gpt2-md
0.3501,0.5105807381438368,0.3278317727853701,0.06356330756330757,gpt2-md
0.4174,0.8177502926324883,0.1949597943771169,-0.019842259842259843,gpt2-md
0.4227,0.8070427403114024,0.20117247901848662,-0.0003623643623643624,gpt2-md
0.3098,0.6288230444859254,0.28305808138207683,-0.010008994008994009,gpt2-md
0.3929,0.8272868662490712,0.1899998959703365,0.03084619884619885,gpt2-md
0.2445,0.433779900868764,0.3562703448918366,0.00106989706989707,gpt2-md
0.4591,0.7405454212133326,0.23323082984540472,-0.018351414351414352,gpt2-md
0.4268,0.7242549806273776,0.23955285842223836,0.026198486198486196,gpt2-md
0.4245,0.7107692353136708,0.24782219825671795,0.11297399297399298,gpt2-md
0.3698,0.7200860579782943,0.24737286583579107,-0.08392085992085992,gpt2-md
0.3487,0.45516767933692176,0.34659488355016166,-0.04965128565128566,gpt2-md
0.4058,0.8174283731448337,0.19496629861516004,-0.005905925905925907,gpt2-md
0.3634,0.7165810390635693,0.24690497131221242,0.0885866685866686,gpt2-md
0.4067,0.5473554182560427,0.31283037765268373,-0.008696396696396698,gpt2-md
0.4041,0.7950489135200496,0.20721040945758318,0.06616409416409418,gpt2-md
0.4606,0.7937946688847471,0.20778105477708614,-0.019231159231159235,gpt2-md
0.3952,0.6450678282156337,0.27342217462130697,-0.03770616170616171,gpt2-md
0.3401,0.7784696055658742,0.2151122265086721,0.07216146016146016,gpt2-md
0.195,0.15066084923683984,0.4515880552841039,-0.019221199221199223,gpt2-md
0.4043,0.8874844912555837,0.15232328268709922,0.11108605508605508,gpt2-md
0.3893,0.7605821066691534,0.22525288475198899,0.06383063183063184,gpt2-md
0.2879,0.3724402098393117,0.376001055313849,-0.03484007884007884,gpt2-md
0.2611,0.3207573985705992,0.3907840180294158,-0.12428351228351228,gpt2-md
0.3534,0.7519431537148094,0.22916404216523212,0.02490506490506491,gpt2-md
0.3706,0.7858010311440606,0.21206354597586505,0.02602889002889003,gpt2-md
0.2508,0.4668372609163006,0.344541787700598,0.0017316857316857317,gpt2-md
0.3474,0.6596669544267939,0.2702821649716215,0.010524382524382524,gpt2-md
0.2583,0.37441953983494436,0.3761199511761658,0.005447765447765448,gpt2-md
0.3842,0.8085683359727136,0.20022336944480165,0.004705132705132705,gpt2-md
0.4241,0.7561521107459764,0.2271202980054756,0.04947228147228148,gpt2-md
0.3141,0.47713603854493597,0.33899545774798606,0.02476596076596077,gpt2-md
0.3585,0.7109498870763533,0.24897197926991887,0.03117391917391918,gpt2-md
0.2776,0.2572670209004604,0.41201826251605705,0.013303297303297304,gpt2-md
0.4219,0.8409013105484329,0.18163762424834146,-0.008651660651660653,gpt2-md
0.4039,0.6677061444944322,0.2632252477063732,0.07836595836595836,gpt2-md
0.3902,0.7834463511731308,0.21153111965784788,0.06370053970053971,gpt2-md
0.3717,0.5987148114545027,0.2952907689080522,0.031600867600867596,gpt2-md
0.2965,0.4716889183563888,0.3432963176325804,-0.08445072045072045,gpt2-md
0.3438,0.7496858428259897,0.231229197082482,-0.014163110163110166,gpt2-md
0.2844,0.45082222072692785,0.3491670318672366,-0.04056829656829657,gpt2-md
0.4194,0.7374257321248568,0.23518250757679152,-0.01601896001896002,gpt2-md
0.4269,0.7970825407438825,0.2060931815590999,0.11073510273510274,gpt2-md
0.331,0.6902905519590745,0.25691722774524717,0.020841416841416844,gpt2-md
0.4046,0.8027159180584326,0.20205323157972171,-0.020696540696540696,gpt2-md
0.355,0.5746958494492947,0.3053487768303984,0.024141096141096142,gpt2-md
0.4211,0.7912286885054726,0.20870926616004365,0.21873074673074674,gpt2-md
0.3739,0.7664899916705942,0.22257840358462613,0.056081912081912086,gpt2-md
0.2961,0.5167837616331299,0.32768834655166745,-0.009365145365145365,gpt2-md
0.3104,0.5419765732301687,0.31856347984039574,-0.04130819330819331,gpt2-md
0.4168,0.8647223529143684,0.16720117431872145,0.03731178131178132,gpt2-md
0.1592,0.2087633913682893,0.44757990804009506,0.0724851964851965,gpt2-md
0.3,0.5102553470024356,0.33065921081598243,0.064998544998545,gpt2-md
0.4205,0.8598254493152927,0.17047749438443402,-0.04034995634995635,gpt2-md
0.3191,0.6079071651113596,0.291191172656879,0.02509142509142509,gpt2-md
0.437,0.84351256080538,0.1809534744176523,0.04304889104889105,gpt2-md
0.443,0.756550441964909,0.22649581803866142,0.04208623808623809,gpt2-md
0.2994,0.3622998446230977,0.3800172770404498,0.05541318741318741,gpt2-md
0.41,0.6031701887054799,0.2905735328192225,0.11545986745986747,gpt2-md
0.3379,0.7516345946625526,0.23148305666356647,0.017084129084129086,gpt2-md
0.3982,0.8316201610411771,0.18814440752121034,0.11863233463233464,gpt2-md
0.2584,0.554495947080476,0.3196518330958155,0.03278500478500479,gpt2-md
0.2303,0.24884032476718712,0.4177838787251941,0.005541473541473542,gpt2-md
0.4793,0.7230419737349335,0.23938584066709337,-0.01726842526842527,gpt2-md
0.3348,0.6632355520975914,0.2699189793591291,0.043823263823263826,gpt2-md
0.3794,0.681288036699413,0.2587767789148865,-0.08961622161622163,gpt2-md
0.3133,0.6497497148208549,0.27462982030169075,0.05737247737247737,gpt2-md
0.4114,0.8975886585710695,0.14551522334138667,0.05612626412626414,gpt2-md
0.3622,0.6046543195505134,0.29352614928741233,-0.04901848901848902,gpt2-md
0.4028,0.7488183352269898,0.23036350067190342,-0.015713223713223715,gpt2-md
0.3463,0.7189192555980769,0.24578124702206286,0.002497358497358497,gpt2-md
0.3568,0.614729375282736,0.288477878595496,0.038049794049794056,gpt2-md
0.3265,0.7464282250153025,0.23210665118850962,-0.035045963045963045,gpt2-md
0.4104,0.86709426229603,0.16756358582681666,-0.0050298890298890305,gpt2-md
0.358,0.47471969818908816,0.34177164603550475,-0.09063891063891065,gpt2-md
0.2082,0.4124029429067566,0.36504950752572807,0.026722238722238726,gpt2-md
0.201,0.3652479839101401,0.3803033672977997,0.02901407301407302,gpt2-md
0.3221,0.6161833953654975,0.2914274446300901,-0.05917816717816718,gpt2-md
0.36,0.6383602367248237,0.27819527918529446,-0.09717262917262919,gpt2-md
0.2985,0.5730929178264991,0.30521075137628734,0.02102738102738103,gpt2-md
0.4342,0.8072676117522578,0.2007618337003748,5.52000552000552e-06,gpt2-md
0.4583,0.7978372901838472,0.2055122302147013,0.03963887163887164,gpt2-md
0.4617,0.6678927317535974,0.26262361433296655,-0.10053120453120454,gpt2-md
0.3412,0.6813627735368724,0.2617256057996282,0.0396974436974437,gpt2-md
0.4108,0.5635593799042892,0.3092087169831284,-0.04394022794022794,gpt2-md
0.4157,0.8486765582295033,0.17727989846868902,0.03078733878733879,gpt2-md
0.4426,0.8029667349253636,0.20250321924585252,0.024730920730920734,gpt2-md
0.3626,0.6503892845903141,0.27513349196242004,-0.09500837900837901,gpt2-md
0.2945,0.4743015770137755,0.34111505248303786,-0.08601685401685402,gpt2-md
0.4413,0.8762344469974671,0.15962027276593554,0.09939013539013539,gpt2-md
0.2903,0.5745101962501443,0.3052718217458509,-0.07452870252870254,gpt2-md
0.387,0.7877628771413367,0.21226901805834886,0.07681518481518483,gpt2-md
0.3902,0.7757456855883911,0.21745556030225174,0.03608206808206808,gpt2-md
0.246,0.49746692169462936,0.33363025296862364,0.1389103389103389,gpt2-md
0.2145,0.5262422351226418,0.32414447562734244,0.03812946212946213,gpt2-md
0.2571,0.5103447821123189,0.33124662078563927,0.04462041262041263,gpt2-md
0.329,0.6221870120626283,0.28656003567354843,-0.033026301026301025,gpt2-md
0.3478,0.6219546869611361,0.284719657979265,0.036869568869568874,gpt2-md
0.3342,0.4739522211868105,0.3422233003792191,0.022714414714414717,gpt2-md
0.3855,0.7310567918744165,0.2436406863887745,-0.011715983715983716,gpt2-md
0.2777,0.48765792420543386,0.33646817875544577,0.029647517647517645,gpt2-md
0.4155,0.861382574018224,0.16924322781680215,0.12475415275415278,gpt2-md
0.408,0.8416091247235533,0.18163356623996219,0.02536856536856537,gpt2-md
0.3921,0.7962266162726465,0.20643674003510165,0.1278893478893479,gpt2-md
0.4443,0.821317035312105,0.192963284851736,0.04557459357459358,gpt2-md
0.371,0.445472359573578,0.34535535763062464,0.20981444981444983,gpt2-md
0.2565,0.48521568848185753,0.34031598372449867,0.03078774678774679,gpt2-md
0.4002,0.6616326815838923,0.2692447511272349,-0.07141375141375142,gpt2-md
0.4379,0.8225887602724847,0.19294613508236227,0.031150267150267148,gpt2-md
0.3437,0.7413854484412958,0.2364039992916089,0.048376944376944384,gpt2-md
0.3104,0.4889561520812595,0.33386993043820784,-0.10676668676668677,gpt2-md
0.409,0.6375302751000884,0.2784189524176466,0.08853515253515254,gpt2-md
0.4153,0.7841582550745396,0.21255649866802726,-0.0907074187074187,gpt2-md
0.4041,0.811151115035296,0.19841200559029,-0.02867972867972868,gpt2-md
0.4285,0.8438984738662739,0.1803908946225477,0.007226755226755226,gpt2-md
0.4136,0.8156244304477781,0.19608818140319403,-0.0038758958758958757,gpt2-md
0.2654,0.29572304921581216,0.4026452539401782,0.03259089259089259,gpt2-md
0.4249,0.8318901963590265,0.18715627094578677,0.04284979884979885,gpt2-md
0.3295,0.6529788654964496,0.273338913833836,0.04597178197178197,gpt2-md
0.3513,0.7106632158962676,0.2461971084103728,0.0840969720969721,gpt2-md
0.4157,0.6727845764257235,0.2605488803377249,-0.028742200742200744,gpt2-md
0.3918,0.8699372230493242,0.1640261320123382,0.037956121956121955,gpt2-md
0.3127,0.23012479552772824,0.41949218106665653,0.054532746532746534,gpt2-md
0.2764,0.544360976849991,0.3172808844570218,0.20591109791109793,gpt2-md
0.3698,0.4091872772116431,0.3635368536921962,0.0034464754464754465,gpt2-md
0.3875,0.8721036011496581,0.16262556011878337,0.040996228996229,gpt2-md
0.3019,0.5709388278094645,0.3068257258558686,0.025892593892593897,gpt2-md
0.3298,0.7278200197696993,0.24108083138442435,-0.02462733662733663,gpt2-md
0.4267,0.773928855814829,0.21773548748324742,-0.09372192972192973,gpt2-md
0.4006,0.7489138927594544,0.22977044295853438,0.026034518034518037,gpt2-md
0.3977,0.7678491587679573,0.22059489142513206,0.05866094266094267,gpt2-md
0.419,0.659328947757268,0.27025802703608887,0.07468406668406669,gpt2-md
0.4096,0.8479115698781275,0.17730785965596446,5.685605685605686e-05,gpt2-md
0.3256,0.7091166875288303,0.2490679866759049,0.0722005922005922,gpt2-md
0.3668,0.8589965617110451,0.17066519837222757,0.123996231996232,gpt2-md
0.385,0.5202609860014594,0.32525552514285677,-0.020198012198012198,gpt2-md
0.3707,0.5308197400955051,0.32023809535202546,-0.12437573237573239,gpt2-md
0.4417,0.7810429089861559,0.21448546389698,-0.12671957471957473,gpt2-md
0.4608,0.8139183528858001,0.1977198276876132,0.09574400374400376,gpt2-md
0.3299,0.7672823643761175,0.22243702723878123,0.02798361998361999,gpt2-md
0.4093,0.8464114797688078,0.17828357450208854,-0.0038409278409278417,gpt2-md
0.3743,0.7847405414083556,0.21396197824424318,0.005831549831549833,gpt2-md
0.3388,0.718754309579481,0.24431271717431907,-0.0940810420810421,gpt2-md
0.2973,0.6330743508816167,0.28154908149086927,0.03329081729081729,gpt2-md
0.3683,0.7236903304353737,0.24316184258417053,0.0053789933789933795,gpt2-md
0.3604,0.5825123246662438,0.3043541781166182,0.06100300900300901,gpt2-md
0.4306,0.7100113146589512,0.25163579051701646,-0.11891899091899094,gpt2-md
0.4206,0.7716977565193863,0.21891416315032322,0.06446713646713646,gpt2-md
0.334,0.5476038826540985,0.3149779140396419,-0.030620730620730622,gpt2-md
0.4114,0.8570095162354592,0.1725899333899139,0.01758030558030558,gpt2-md
0.2385,0.4126692837210966,0.363033683667425,-0.08673386673386675,gpt2-md
0.4287,0.7633013593358217,0.2224326724512263,-0.03935631935631936,gpt2-md
0.4288,0.8269375487411613,0.1896689632474782,-0.11720115320115321,gpt2-md
0.4148,0.7089248792987493,0.24924342498979768,0.15354278154278156,gpt2-md
0.4262,0.5575828538373351,0.309829258488325,0.09812335412335413,gpt2-md
0.2976,0.6745737080246316,0.26730361882240133,0.06486188886188887,gpt2-md
0.4139,0.7998192783270062,0.2045172853973129,-0.045526653526653534,gpt2-md
0.3643,0.5890410942961324,0.2969155700101647,0.01526083526083526,gpt2-md
0.3866,0.883671465511026,0.15620218846041847,-0.009103197103197104,gpt2-md
0.3511,0.7499546050454327,0.22970315299036637,0.0005285765285765287,gpt2-md
0.3888,0.8421206622073875,0.18192549644615655,0.044582432582432586,gpt2-md
0.2254,0.3993894079672299,0.3652814788192087,0.062458094458094464,gpt2-md
0.4258,0.8317160317234387,0.1872104203521501,0.050936954936954944,gpt2-md
0.1531,0.25825124755166295,0.42577710538403163,-0.03117646317646318,gpt2-md
0.4131,0.8602271451844286,0.17022921106632913,0.011946971946971948,gpt2-md
0.4135,0.7671207732946709,0.2041930355985214,-0.03398261798261799,gpt2-md
0.2483,0.3073020631883514,0.4008982724980074,0.02195708195708196,gpt2-md
0.3177,0.6044744954291114,0.2931638218102065,-0.0633943113943114,gpt2-md
0.354,0.6240857304475255,0.28461446103654875,0.10178346578346577,gpt2-md
0.3071,0.4535384651224993,0.3470903329755074,0.06145483345483346,gpt2-md
0.2147,0.08378089711165608,0.46334895173742,-0.011807723807723809,gpt2-md
0.4126,0.8408624564557102,0.18168152968357495,-0.04844407244407244,gpt2-md
0.4088,0.8541551377270916,0.17395300518122486,0.02196022596022596,gpt2-md
0.4224,0.6703095375846044,0.2638067408331936,-0.09925026325026326,gpt2-md
0.3452,0.6854918629966262,0.2589333641996922,0.0418957378957379,gpt2-md
0.4287,0.8644911037644785,0.16796392421457065,0.009020493020493021,gpt2-md
0.3003,0.5434773610116638,0.3147748590672425,0.04118262518262518,gpt2-md
0.4056,0.8171746819453105,0.1954402272658564,0.09902864702864703,gpt2-md
0.4399,0.8365975875589259,0.18443652829917298,0.02008977208977209,gpt2-md
0.408,0.8505255705139325,0.17658738410924044,0.020039792039792042,gpt2-md
0.4055,0.744111772991963,0.23271160167759933,-0.030934266934266937,gpt2-md
0.3838,0.662542752183799,0.27008758415991446,-0.19342106542106544,gpt2-md
0.3498,0.61849605270724,0.2870740904549711,-0.04374319974319974,gpt2-md
0.3621,0.740805713654735,0.2338496019372629,0.03714799314799315,gpt2-md
0.3906,0.8602700130314557,0.1700807031701663,-0.0135989295989296,gpt2-md
0.4212,0.8463207234667228,0.17874793036682413,0.0034916434916434924,gpt2-md
0.4312,0.8253662886661398,0.19273289384193046,-0.05683448083448084,gpt2-md
0.296,0.6192520464934054,0.2872016550695021,-0.013554133554133554,gpt2-md
0.3765,0.5858685591800128,0.30037048819178414,0.045227001227001226,gpt2-md
0.3736,0.821683851269834,0.19365604856149304,0.053392685392685386,gpt2-md
0.3661,0.7533362715456198,0.22837892893872525,0.06026187626187626,gpt2-md
0.2446,0.35130134253779305,0.38811522680002813,-0.037826689826689824,gpt2-md
0.3011,0.6414104882971012,0.2778761186180701,0.020432300432300432,gpt2-md
0.2873,0.646336101772051,0.27746640997095723,0.08205500205500206,gpt2-md
0.3629,0.795209823665935,0.2068410655084074,0.030405006405006405,gpt2-md
0.2259,0.4597048821252546,0.3473403585409195,0.022737670737670742,gpt2-md
0.3736,0.8097534669802388,0.1994647662729435,-0.036732192732192734,gpt2-md
0.4226,0.7085627308674016,0.24733155112907693,-0.050540318540318534,gpt2-md
0.4123,0.8747169177839693,0.16146445699039302,0.03741774141774142,gpt2-md
0.3735,0.8471387007664491,0.17880296266741602,0.091995115995116,gpt2-md
0.4286,0.6868179121261124,0.25834789170916184,-0.00951948951948952,gpt2-md
0.4229,0.7607474679366271,0.2231249725186484,0.019525651525651527,gpt2-md
0.3277,0.4338035306789796,0.3545248813388869,-0.04822966822966823,gpt2-md
0.3715,0.7955480676913872,0.2068674012109603,0.06703281103281104,gpt2-md
0.4049,0.7617646582384358,0.22508277396307821,0.026588246588246593,gpt2-md
0.3607,0.6371672960311952,0.2792083556330776,0.003998631998631999,gpt2-md
0.386,0.6331529029396549,0.2813141593254009,-0.026771870771870772,gpt2-md
0.4289,0.8601257598933978,0.17033188010324912,0.11335784935784936,gpt2-md
0.4359,0.8011853538242195,0.20408962938936034,0.1171779931779932,gpt2-md
0.4077,0.8486978841106111,0.17717270722171255,-0.00043288843288843287,gpt2-md
0.4262,0.8463458393328287,0.17913648380698216,0.012555852555852554,gpt2-md
0.2207,0.4427150109109761,0.3543670561046376,-0.0103995943995944,gpt2-md
0.2444,0.2773547797329229,0.40939726799212467,-0.05983113583113584,gpt2-md
0.3023,0.44795400545667335,0.34705697846471095,0.050999894999895004,gpt2-md
0.4247,0.7260877918333511,0.24066018734152617,0.059973719973719974,gpt2-md
0.2906,0.2088913706904879,0.42558241596753166,-0.011008127008127007,gpt2-md
0.3277,0.5082847361397203,0.32974078119099354,-0.10917907317907319,gpt2-md
0.2961,0.6817314400415051,0.2639511952369137,-0.006869970869970871,gpt2-md
0.43,0.7143532387642926,0.2447399582380214,0.17925269925269924,gpt2-md
0.4382,0.8125562337055277,0.19960105905094008,0.11572032772032773,gpt2-md
0.3334,0.7757969094783387,0.2168932126423309,-0.021818769818769818,gpt2-md
0.4986,0.7866877269125816,0.2006355467411323,0.08096220896220896,gpt2-md
0.1937,0.38902074313511065,0.3729297192673247,0.01728798528798529,gpt2-md
0.361,0.5751801077494638,0.30210119776127375,-0.11458014658014659,gpt2-md
0.2212,0.49685190182918615,0.34306758617769617,0.06175027375027375,gpt2-md
0.3919,0.8536465442945087,0.1740454875028947,0.03873357873357874,gpt2-md
0.3497,0.335342946117763,0.3789470611694176,0.11030970230970231,gpt2-md
0.3864,0.8017084472109067,0.20402942511415842,0.0385995505995506,gpt2-md
0.4282,0.7672870777371614,0.2204723105274405,-0.05161674361674362,gpt2-md
0.2271,0.4834403362712896,0.338435644041711,-0.03579179979179979,gpt2-md
0.4254,0.8471035871499929,0.17850653044712805,0.04437398037398038,gpt2-md
0.1564,0.1628973366864819,0.4445474973368702,0.10666358266358267,gpt2-md
0.3516,0.6155120138148554,0.2884919327921287,0.007382371382371382,gpt2-md
0.4346,0.8454668180375169,0.18018682546592393,0.01916559116559117,gpt2-md
0.2951,0.5000675737610492,0.33197273148470574,0.0009732729732729734,gpt2-md
0.2847,0.497868496839281,0.33988772526743233,-0.00863894063894064,gpt2-md
0.4038,0.6466782741526581,0.2641430603784008,-0.004312132312132313,gpt2-md
0.3826,0.7609191419727009,0.22425382245045952,-0.03052912252912253,gpt2-md
0.4168,0.8335146297658192,0.18602310203734101,-0.006574230574230574,gpt2-md
0.2868,0.6501655837129866,0.27716393967625297,0.09964472764472765,gpt2-md
0.2952,0.6369992048615615,0.2803271535018051,-0.04974295374295374,gpt2-md
0.33,0.7061413016750786,0.25209874959171114,-0.006192402192402193,gpt2-md
0.1636,0.14293137075016046,0.4515966397466781,0.11757410157410159,gpt2-md
0.4574,0.7974770092818947,0.20596580856978117,0.037512073512073515,gpt2-md
0.3536,0.816777638061115,0.19540401214211,0.04143218943218944,gpt2-md
0.3955,0.750502131978359,0.22913890451094387,-0.06460847260847262,gpt2-md
0.3559,0.708686073015759,0.24891668691326377,-0.039633495633495636,gpt2-md
